,phrase,label,sentiment,subjectivity,language,count
Cathleen Hickmann,Cathleen Hickmann,PERSON,0.0,0.0,de,1.0
Berlin sei das Gröbste geschafft,Berlin sei das Gröbste geschafft,PERSON,0.0,0.0,de,1.0
davon schwer,davon schwer,PERSON,0.0,0.0,de,1.0
Man habe Streifenbesatzungen losgeschickt,Man habe Streifenbesatzungen losgeschickt,PERSON,0.0,0.0,de,1.0
auf Bolsonaro-Demo ein,auf Bolsonaro-Demo ein,PERSON,0.0,0.0,de,1.0
Brandenburgs besteht wegen,Brandenburgs besteht wegen,PERSON,0.0,0.0,de,1.0
Ein heftiger Blitzeinschlag,Ein heftiger Blitzeinschlag,PERSON,0.0,0.0,de,1.0
Präsident Jair Bolsonaro,Präsident Jair Bolsonaro,PERSON,0.0,0.0,de,1.0
ein ohrenbetäubender Knall,ein ohrenbetäubender Knall,PERSON,0.0,0.0,de,1.0
dann brechen,dann brechen,PERSON,0.0,0.0,de,1.0
Milliardenschäden und Evakuierungen,Milliardenschäden und Evakuierungen,PERSON,0.0,0.0,de,1.0
Gemeinde Serpa,Gemeinde Serpa,PERSON,0.0,0.0,de,1.0
wurde ein Mensch,wurde ein Mensch,PERSON,0.0,0.0,de,1.0
Für Mittwoch,Für Mittwoch,PERSON,0.0,0.0,de,1.0
Wohngebäudes gefunden,Wohngebäudes gefunden,PERSON,0.0,0.0,de,1.0
neuer Schnee,neuer Schnee,PERSON,0.0,0.0,de,1.0
"Tief ""Leonardo"" sorgt für Chaos","Tief ""Leonardo"" sorgt für Chaos",PERSON,0.0,0.0,de,1.0
"Lesen Sie jetzt „Tief ""Leonardo","Lesen Sie jetzt „Tief ""Leonardo",PERSON,0.0,0.0,de,1.0
Das Atlantiktief «Leonardo,Das Atlantiktief «Leonardo,PERSON,0.0,0.0,de,1.0
wegen Überschwemmungen rund,wegen Überschwemmungen rund,PERSON,0.0,0.0,de,1.0
warum die,warum die,PERSON,0.0,0.0,de,1.0
Wir klären,Wir klären,PERSON,0.0,0.0,de,1.0
Lesen Sie jetzt „Unwetterwarnung vor Glatteis“,Lesen Sie jetzt „Unwetterwarnung vor Glatteis“,PERSON,0.0,0.0,de,1.0
Die Warnung,Die Warnung,PERSON,0.0,0.0,de,1.0
Warnapps wie Nina,Warnapps wie Nina,PERSON,0.0,0.0,de,1.0
die falschen Anreize,die falschen Anreize,PERSON,-0.5,1.0,de,1.0
verbreitet wurde,verbreitet wurde,PERSON,0.0,0.0,de,1.0
Starkregen verursacht Evakuierungen,Starkregen verursacht Evakuierungen,PERSON,0.0,0.0,de,1.0
Der Finanzausgleich sei,Der Finanzausgleich sei,PERSON,-0.5,1.0,de,1.0
Drei Länderchefs aus Bayern,Drei Länderchefs aus Bayern,PERSON,-0.5,1.0,de,1.0
Streit über,Streit über,PERSON,0.0,0.0,de,1.0
neuer Schne,neuer Schne,PERSON,0.0,0.0,de,1.0
Glättegefahr am Morgen - Wo,Glättegefahr am Morgen - Wo,PERSON,0.0,0.0,de,1.0
Löwen oder Lastesel,Löwen oder Lastesel,PERSON,0.0,0.0,de,1.0
Schnee und Glätte sorgen,Schnee und Glätte sorgen,PERSON,0.0,0.0,de,1.0
Glatteis sorgt,Glatteis sorgt,PERSON,0.0,0.0,de,1.0
widrigen Wetterverhältnisse eingestellt,widrigen Wetterverhältnisse eingestellt,PERSON,0.0,0.0,de,1.0
Wetterdienste beider,Wetterdienste beider,PERSON,0.0,0.0,de,1.0
Donnerstagabend wegen,Donnerstagabend wegen,PERSON,0.0,0.0,de,1.0
Der Berliner,Der Berliner,PERSON,0.0,0.0,de,1.0
Während der Osten bei eisigen Temperaturen,Während der Osten bei eisigen Temperaturen,PERSON,0.0,0.0,de,1.0
Auch Unwetter,Auch Unwetter,PERSON,0.0,0.0,de,1.0
durch überfrierende Nässe,durch überfrierende Nässe,PERSON,0.0,0.0,de,1.0
wieder Gefahr,wieder Gefahr,PERSON,0.0,0.0,de,1.0
Während der Osten bei eisigen,Während der Osten bei eisigen,PERSON,0.0,0.0,de,1.0
Wieder glatte,Wieder glatte,PERSON,0.0,0.0,de,1.0
Tief «Leonardo,Tief «Leonardo,PERSON,0.0,0.0,de,1.0
Morgen besteht,Morgen besteht,PERSON,0.0,0.0,de,1.0
Obacht angesagt,Obacht angesagt,PERSON,0.0,0.0,de,1.0
Auch wenn sich,Auch wenn sich,PERSON,0.0,0.0,de,1.0
geht es inhaltlich,geht es inhaltlich,PERSON,0.0,0.0,de,1.0
Weitere Informationen,Weitere Informationen,PERSON,0.0,0.0,de,1.0
Es besteht Gefahr,Es besteht Gefahr,PERSON,0.0,0.0,de,1.0
drei Löwen,drei Löwen,PERSON,0.0,0.0,de,1.0
Maß Bier,Maß Bier,PERSON,0.0,0.0,de,1.0
Wenige Wochen vor,Wenige Wochen vor,PERSON,0.0,0.0,de,1.0
Auszeichnung für ihn bedeutet,Auszeichnung für ihn bedeutet,PERSON,0.0,0.0,de,1.0
Auszeichnung für ihn bedeutet un,Auszeichnung für ihn bedeutet un,PERSON,0.0,0.0,de,1.0
Eine wegen,Eine wegen,PERSON,0.0,0.0,de,1.0
Wenige Wochen vor der Landtagswahl,Wenige Wochen vor der Landtagswahl,PERSON,0.0,0.0,de,1.0
Sizilien spitzt sich weiter zu,Sizilien spitzt sich weiter zu,PERSON,0.0,0.0,de,1.0
Niscemi auf,Niscemi auf,PERSON,0.0,0.0,de,1.0
Goldenen Narrenschelle,Goldenen Narrenschelle,PERSON,0.0,0.0,de,1.0
Donnerstag besonders,Donnerstag besonders,PERSON,0.0,0.0,de,1.0
von einem massiven,von einem massiven,PERSON,0.0,0.0,de,1.0
warnt dringend,warnt dringend,PERSON,0.0,0.0,de,1.0
amtliche Unwetterwarnung,amtliche Unwetterwarnung,PERSON,0.0,0.0,de,1.0
Hagel bekommt närrische Auszeichnung,Hagel bekommt närrische Auszeichnung,PERSON,0.0,0.0,de,1.0
ein weitere,ein weitere,PERSON,0.0,0.0,de,1.0
alle Erdbewohner,alle Erdbewohner,PERSON,0.0,0.0,de,1.0
wie ein Ministerpräsident - noch,wie ein Ministerpräsident - noch,PERSON,0.2,0.6,de,1.0
Sie immer,Sie immer,PERSON,0.0,0.0,de,1.0
Thodoris Kolydas,Thodoris Kolydas,PERSON,-0.2133333333333333,0.525,en,1.0
Mittwoch über,Mittwoch über,PERSON,0.0,0.0,de,1.0
Vorabend zur,Vorabend zur,PERSON,0.0,0.0,de,1.0
Sein Kollege,Sein Kollege,PERSON,0.0,0.0,de,1.0
jetzt stemmen,jetzt stemmen,PERSON,0.0,0.0,de,1.0
Der CDU-Wirtschaftsflügel dringt auf Sozialeinschnitte,Der CDU-Wirtschaftsflügel dringt auf Sozialeinschnitte,PERSON,0.0,0.0,de,1.0
Jetzt gehen,Jetzt gehen,PERSON,0.0,0.0,de,1.0
Binnen zwei Tagen,Binnen zwei Tagen,PERSON,0.0,0.0,de,1.0
Mengen Wasser aus,Mengen Wasser aus,PERSON,0.0,0.0,de,1.0
weiterer Regenfälle,weiterer Regenfälle,PERSON,0.0,0.0,de,1.0
schweren Atlantiksturm «Kristin»,schweren Atlantiksturm «Kristin»,PERSON,0.0,0.0,de,1.0
übervollen Stauseen,übervollen Stauseen,PERSON,0.0,0.0,de,1.0
Meteorologen sagen,Meteorologen sagen,PERSON,0.0,0.0,de,1.0
José Pimenta Machado,José Pimenta Machado,PERSON,0.0,0.0,de,1.0
Portugals Behörden warnen,Portugals Behörden warnen,PERSON,0.0,0.0,de,1.0
Nikoleta Ziakopoulou,Nikoleta Ziakopoulou,PERSON,-0.2133333333333333,0.525,en,1.0
Die Lage,Die Lage,PERSON,0.0,0.0,de,1.0
Shi M,Shi M,PERSON,0.0,0.0,en,1.0
Ein Spannungsabfall,Ein Spannungsabfall,PERSON,0.0,0.0,de,1.0
Schneeschmelze ka,Schneeschmelze ka,PERSON,0.0,0.0,de,1.0
Jetzt kommt es dort innerhalb,Jetzt kommt es dort innerhalb,PERSON,0.0,0.0,de,1.0
starken Regenfällen,starken Regenfällen,PERSON,0.0,0.0,de,1.0
Angesichts heftiger Regenfälle sind,Angesichts heftiger Regenfälle sind,PERSON,0.0,0.0,de,1.0
heftiger Regenfälle sind,heftiger Regenfälle sind,PERSON,0.0,0.0,de,1.0
Zehntausende Menschen,Zehntausende Menschen,PERSON,0.0,0.0,de,1.0
Sicherheit gebracht worden,Sicherheit gebracht worden,PERSON,0.0,0.0,de,1.0
Das Innenministerium,Das Innenministerium,PERSON,0.0,0.0,de,1.0
Überflutete Felder,Überflutete Felder,PERSON,0.0,0.0,de,1.0
zerstörte Häuser,zerstörte Häuser,PERSON,0.0,0.0,de,1.0
Nicht nur für,Nicht nur für,PERSON,0.0,0.0,de,1.0
Schneeschmelze kann,Schneeschmelze kann,PERSON,0.0,0.0,de,1.0
Dauerregen und Hochwassergefahr,Dauerregen und Hochwassergefahr,PERSON,0.0,0.0,de,1.0
Doch obwohl es am S,Doch obwohl es am S,PERSON,0.0,0.0,de,1.0
Aufgrund von Regen,Aufgrund von Regen,PERSON,0.0,0.0,de,1.0
Unwetterwarnung wegen,Unwetterwarnung wegen,PERSON,0.0,0.0,de,1.0
Erst drohen,Erst drohen,PERSON,0.0,0.0,de,1.0
das nicht,das nicht,PERSON,0.0,0.0,de,1.0
dann fällt,dann fällt,PERSON,0.0,0.0,de,1.0
Der Katastrophe nicht gewachsen,Der Katastrophe nicht gewachsen,PERSON,0.0,0.0,de,1.0
Mindestens sieben Tote,Mindestens sieben Tote,PERSON,0.0,0.0,de,1.0
Sachschäden von mehr als,Sachschäden von mehr als,PERSON,0.0,0.0,de,1.0
vier Milliarden Euro,vier Milliarden Euro,PERSON,0.0,0.0,de,1.0
Die schweren,Die schweren,PERSON,0.0,0.0,de,1.0
sehr hart,sehr hart,PERSON,0.0,0.0,de,1.0
Jahrelang wurde,Jahrelang wurde,PERSON,0.0,0.0,de,1.0
«Atempause vom Regen»,«Atempause vom Regen»,PERSON,0.0,0.0,de,1.0
Umgang mit,Umgang mit,PERSON,0.0,0.0,de,1.0
das Technische,das Technische,PERSON,0.0,0.0,de,1.0
Zerstörungen infolge von Unwettern und Überschwemmungen,Zerstörungen infolge von Unwettern und Überschwemmungen,PERSON,0.0,0.0,de,1.0
Ländern Unterstützung,Ländern Unterstützung,PERSON,0.0,0.0,de,1.0
steht solidarisch,steht solidarisch,PERSON,0.0,0.0,de,1.0
Märkischen Viertel aus,Märkischen Viertel aus,PERSON,0.0,0.0,de,1.0
Damit der,Damit der,PERSON,0.0,0.0,de,1.0
Montag stattfinden kann,Montag stattfinden kann,PERSON,0.0,0.0,de,1.0
installierte das THW ein Notstromaggregat,installierte das THW ein Notstromaggregat,PERSON,0.0,0.0,de,1.0
Aufgrund eines technischen,Aufgrund eines technischen,PERSON,0.0,0.0,de,1.0
Defekts kam es,Defekts kam es,PERSON,0.0,0.0,de,1.0
Märkischen Viertel,Märkischen Viertel,PERSON,0.0,0.0,de,1.0
Winterferien zu einem Totalstromausfall,Winterferien zu einem Totalstromausfall,PERSON,0.0,0.0,de,1.0
dass Trumps „Friedensgespräche,dass Trumps „Friedensgespräche,PERSON,0.0,1.0,de,1.0
leicht entspannt,leicht entspannt,PERSON,0.0,0.0,de,1.0
gar nix bringen,gar nix bringen,PERSON,0.0,1.0,de,1.0
Friedensgespräche gar nix bringen,Friedensgespräche gar nix bringen,PERSON,0.0,1.0,de,1.0
Südspanien haben,Südspanien haben,PERSON,0.0,0.0,de,1.0
Unwetterwarnstufe Orange ausgelöst,Unwetterwarnstufe Orange ausgelöst,PERSON,0.0,0.0,de,1.0
Grund waren Starkregen,Grund waren Starkregen,PERSON,0.0,0.0,de,1.0
Millionenschäden durch Unwetter,Millionenschäden durch Unwetter,PERSON,0.0,0.0,de,1.0
Landwirte nach,Landwirte nach,PERSON,0.0,0.0,de,1.0
mit hohen Ernteausfällen,mit hohen Ernteausfällen,PERSON,0.0,0.0,de,1.0
Die Schäden,Die Schäden,PERSON,0.0,0.0,de,1.0
sich auf,sich auf,PERSON,0.0,0.0,de,1.0
zuständige Vertreter des Dachverbande,zuständige Vertreter des Dachverbande,PERSON,0.0,0.0,de,1.0
Nach Kritik,Nach Kritik,PERSON,0.0,0.0,de,1.0
Iberischen Halbinsel,Iberischen Halbinsel,PERSON,0.0,0.0,de,1.0
Stromausfall gesorgt,Stromausfall gesorgt,PERSON,0.0,0.0,de,1.0
Christdemokraten nicht sein,Christdemokraten nicht sein,PERSON,0.0,0.0,de,1.0
Weiberfastnacht buchstäblich,Weiberfastnacht buchstäblich,PERSON,0.0,0.0,de,1.0
Der eine,Der eine,PERSON,0.0,0.0,de,1.0
Beide versuchen sich,Beide versuchen sich,PERSON,0.0,0.0,de,1.0
Liebesbogen“ eingestürzen,Liebesbogen“ eingestürzen,PERSON,0.0,0.0,de,1.0
Einer der,Einer der,PERSON,0.0,0.0,de,1.0
der süditalienischen,der süditalienischen,PERSON,0.0,0.0,de,1.0
Wahlkampf zur Landtagswahl,Wahlkampf zur Landtagswahl,PERSON,0.0,0.0,de,1.0
Manuel Hagel von der,Manuel Hagel von der,PERSON,0.0,0.0,de,1.0
Beide betonen,Beide betonen,PERSON,0.0,0.0,de,1.0
Bedeutung von Arbeitsplätzen,Bedeutung von Arbeitsplätzen,PERSON,0.0,0.0,de,1.0
aber ganz sicher können sich,aber ganz sicher können sich,PERSON,0.0,0.0,de,1.0
Zuletzt haben,Zuletzt haben,PERSON,0.0,0.0,de,1.0
Wettergott meint es,Wettergott meint es,PERSON,0.0,0.0,de,1.0
das diesen Wa,das diesen Wa,PERSON,0.0,0.0,de,1.0
Giorgos Tsatrafyll,Giorgos Tsatrafyll,PERSON,0.0,0.0,en,1.0
Überstunden sollten steuerfrei sein,Überstunden sollten steuerfrei sein,PERSON,0.0,0.0,de,1.0
Überstunden künftig,Überstunden künftig,PERSON,0.0,0.0,de,1.0
wieder arbeiten,wieder arbeiten,PERSON,0.0,0.0,de,1.0
beim Politischen Aschermittwoch,beim Politischen Aschermittwoch,PERSON,0.0,0.0,de,1.0
Die Arbeit wieder aufzuwerten,Die Arbeit wieder aufzuwerten,PERSON,0.0,0.0,de,1.0
Politischer Aschermittwoch,Politischer Aschermittwoch,PERSON,0.0,0.0,de,1.0
Joschka Fischer,Joschka Fischer,PERSON,0.0,0.0,de,1.0
Dann macht Manuel Hagel,Dann macht Manuel Hagel,PERSON,0.0,0.0,de,1.0
entzaubert beim Politischen Aschermittwoch,entzaubert beim Politischen Aschermittwoch,PERSON,0.0,0.0,de,1.0
Fieses Regenwetter,Fieses Regenwetter,PERSON,0.0,0.0,de,1.0
Wetterexperten warnen vor ungemütlichen Bedingungen,Wetterexperten warnen vor ungemütlichen Bedingungen,PERSON,0.0,0.0,de,1.0
Innenministerin zurückgetreten,Innenministerin zurückgetreten,PERSON,0.0,0.0,de,1.0
vielen Regionen,vielen Regionen,PERSON,0.0,0.0,de,1.0
Maria Lúcia Amaral,Maria Lúcia Amaral,PERSON,0.0,0.0,de,1.0
der Ansicht,der Ansicht,PERSON,0.0,0.0,de,1.0
dass sie ni,dass sie ni,PERSON,0.0,0.0,de,1.0
Lesen Sie jetzt „Ein Sturmtoter,Lesen Sie jetzt „Ein Sturmtoter,PERSON,0.0,0.0,de,1.0
Bei heftigem Sturm,Bei heftigem Sturm,PERSON,0.0,0.0,de,1.0
zahlreiche Haushalte,zahlreiche Haushalte,PERSON,0.0,0.0,de,1.0
vom Strom abgeschnitten,vom Strom abgeschnitten,PERSON,0.0,0.0,de,1.0
Nach Angaben von Innenminister,Nach Angaben von Innenminister,PERSON,0.0,0.0,de,1.0
Laurent Nuñez starb,Laurent Nuñez starb,PERSON,0.0,0.0,de,1.0
der Nacht,der Nacht,PERSON,0.0,0.0,de,1.0
großer Stromausfall,großer Stromausfall,PERSON,0.0,0.0,de,1.0
Ein Mann,Ein Mann,PERSON,0.0,0.0,de,1.0
das Wetter jeck,das Wetter jeck,PERSON,0.0,0.0,de,1.0
nahe Rom,nahe Rom,PERSON,0.0,0.0,de,1.0
nachdem ein Hang abgerutscht war,nachdem ein Hang abgerutscht war,PERSON,0.0,0.0,de,1.0
Gebäude erfasst hatte,Gebäude erfasst hatte,PERSON,0.0,0.0,de,1.0
ob auch der Bund etwas überweist,ob auch der Bund etwas überweist,PERSON,0.0,0.0,de,1.0
ob auch d,ob auch d,PERSON,0.0,0.0,de,1.0
letzten Fastnachtstage n,letzten Fastnachtstage n,PERSON,0.0,0.0,de,1.0
Kälte begleiten,Kälte begleiten,PERSON,0.0,0.0,de,1.0
Fastnacht laufen,Fastnacht laufen,PERSON,0.0,0.0,de,1.0
nass und kalt,nass und kalt,PERSON,0.0,0.0,de,1.0
Schnee und Regen wechseln,Schnee und Regen wechseln,PERSON,0.0,0.0,de,1.0
Sonntag kündigen,Sonntag kündigen,PERSON,0.0,0.0,de,1.0
nan Angesichts der,nan Angesichts der,PERSON,0.0,0.0,de,1.0
Hilfen zugesagt,Hilfen zugesagt,PERSON,0.0,0.0,de,1.0
Durch Portugal,Durch Portugal,PERSON,0.0,0.0,de,1.0
Auch wenn das Stromnetz,Auch wenn das Stromnetz,PERSON,0.0,0.0,de,1.0
Der Bundesverband,Der Bundesverband,PERSON,0.0,0.0,de,1.0
Solarwirtschaft erklärt,Solarwirtschaft erklärt,PERSON,0.0,0.0,de,1.0
Voraussetzungen Solaranlagen,Voraussetzungen Solaranlagen,PERSON,0.0,0.0,de,1.0
Notstromversorgung haben müssen,Notstromversorgung haben müssen,PERSON,0.0,0.0,de,1.0
Erneut Glatteisgefahr,Erneut Glatteisgefahr,PERSON,0.0,0.0,de,1.0
Wetterdienst spricht amtliche Unwetterwarnung aus,Wetterdienst spricht amtliche Unwetterwarnung aus,PERSON,0.0,0.0,de,1.0
hinauf zur,hinauf zur,PERSON,0.0,0.0,de,1.0
markanter Glätte gerechnet worden,markanter Glätte gerechnet worden,PERSON,0.0,0.0,de,1.0
jetzt warnt,jetzt warnt,PERSON,0.0,0.0,de,1.0
gefrierenden Regen,gefrierenden Regen,PERSON,0.0,0.0,de,1.0
Kleiner Fehler,Kleiner Fehler,PERSON,0.0,0.0,de,1.0
vieles nicht mehr,vieles nicht mehr,PERSON,0.0,0.0,de,1.0
Stadtwerke Stuttgart,Stadtwerke Stuttgart,PERSON,0.0,0.0,de,1.0
Muss sich,Muss sich,PERSON,0.0,0.0,de,1.0
Der Netzbetreiber,Der Netzbetreiber,PERSON,0.0,0.0,de,1.0
Welche Regionen sind betroffen,Welche Regionen sind betroffen,PERSON,0.0,0.0,de,1.0
und wie lang,und wie lang,PERSON,0.0,0.0,de,1.0
Welche Regionen,Welche Regionen,PERSON,0.0,0.0,de,1.0
teilte der DW,teilte der DW,PERSON,0.0,0.0,de,1.0
Winnenden lernen,Winnenden lernen,PERSON,0.0,0.0,de,1.0
Krisensituationen vorbereiten,Krisensituationen vorbereiten,PERSON,0.0,0.0,de,1.0
sie praktische Fähigkeiten für den Ernstfall,sie praktische Fähigkeiten für den Ernstfall,PERSON,0.0,0.0,de,1.0
Schülerinnen und,Schülerinnen und,PERSON,0.0,0.0,de,1.0
achten bis,achten bis,PERSON,0.0,0.0,de,1.0
Bundesverband der Solarwirtschaft,Bundesverband der Solarwirtschaft,PERSON,0.0,0.0,de,1.0
Ladeinfrastruktur für Elektroautos,Ladeinfrastruktur für Elektroautos,PERSON,0.0,0.0,de,1.0
Präsidentenwahl nach Überschwemmungen,Präsidentenwahl nach Überschwemmungen,PERSON,0.0,0.0,de,1.0
Vormittag eine,Vormittag eine,PERSON,0.0,0.0,de,1.0
Für viele Menschen,Für viele Menschen,PERSON,0.0,0.0,de,1.0
das spürbare Folgen,das spürbare Folgen,PERSON,0.0,0.0,de,1.0
auch Mobilfunkn,auch Mobilfunkn,PERSON,0.0,0.0,de,1.0
Nicht einmal eine,Nicht einmal eine,PERSON,0.0,0.0,de,1.0
Kraftwerken bis,Kraftwerken bis,PERSON,0.0,0.0,de,1.0
Kraftwerken bis z,Kraftwerken bis z,PERSON,0.0,0.0,de,1.0
führte zu großem Stromausfall,führte zu großem Stromausfall,PERSON,0.0,0.0,de,1.0
Donnerstag zu einem größeren Stromausfall,Donnerstag zu einem größeren Stromausfall,PERSON,0.0,0.0,de,1.0
auch Ampeln ausgefallen,auch Ampeln ausgefallen,PERSON,0.0,0.0,de,1.0
Der Fehler,Der Fehler,PERSON,0.0,0.0,de,1.0
Die Polizei,Die Polizei,PERSON,0.0,0.0,de,1.0
waren ausgefallen,waren ausgefallen,PERSON,0.0,0.0,de,1.0
Von dem,Von dem,PERSON,0.0,0.0,de,1.0
Streifenbesatzungen wurden losgeschickt,Streifenbesatzungen wurden losgeschickt,PERSON,0.0,0.0,de,1.0
Mobilfunk weg,Mobilfunk weg,PERSON,0.0,0.0,de,1.0
Lesen Sie jetzt „Schaltfehler löst größeren Stromausfall,Lesen Sie jetzt „Schaltfehler löst größeren Stromausfall,PERSON,0.0,0.0,de,1.0
Ein kurzer Spannungsabfall,Ein kurzer Spannungsabfall,PERSON,0.0,0.0,de,1.0
Stromausfall geführt,Stromausfall geführt,PERSON,0.0,0.0,de,1.0
Hochspannungsbereich ge,Hochspannungsbereich ge,PERSON,0.0,0.0,de,1.0
Ein Schaltfehler,Ein Schaltfehler,PERSON,0.0,0.0,de,1.0
kurzen Stromausfall,kurzen Stromausfall,PERSON,0.0,0.0,de,1.0
Welche Standorte,Welche Standorte,PERSON,0.0,0.0,de,1.0
Welche Standorte betro,Welche Standorte betro,PERSON,0.0,0.0,de,1.0
Lesen Sie jetzt „Strom-Panne,Lesen Sie jetzt „Strom-Panne,PERSON,0.0,0.0,de,1.0
Keine Unwetterwarnung vor,Keine Unwetterwarnung vor,PERSON,0.0,0.0,de,1.0
Nun warnt der,Nun warnt der,PERSON,0.0,0.0,de,1.0
Glatteis am Freitag,Glatteis am Freitag,PERSON,0.0,0.0,de,1.0
Störung vielerorts,Störung vielerorts,PERSON,0.0,0.0,de,1.0
Kein Licht,Kein Licht,PERSON,0.0,0.0,de,1.0
Morgen der,Morgen der,PERSON,0.0,0.0,de,1.0
Zahlreiche Menschen,Zahlreiche Menschen,PERSON,0.0,0.0,de,1.0
Berliner Nordosten haben am,Berliner Nordosten haben am,PERSON,0.0,0.0,de,1.0
Freitagmorgen keinen Strom,Freitagmorgen keinen Strom,PERSON,0.0,0.0,de,1.0
Der Betreiber,Der Betreiber,PERSON,0.0,0.0,de,1.0
schnell beheben,schnell beheben,PERSON,0.0,0.0,de,1.0
Teltower Häusern,Teltower Häusern,PERSON,0.0,0.0,de,1.0
Wohnungen wurde es,Wohnungen wurde es,PERSON,0.0,0.0,de,1.0
Donnerstagabend dunkel,Donnerstagabend dunkel,PERSON,0.0,0.0,de,1.0
Wenige Stunden,Wenige Stunden,PERSON,0.0,0.0,de,1.0
wieder behoben,wieder behoben,PERSON,0.0,0.0,de,1.0
überall aufgehoben,überall aufgehoben,PERSON,0.0,0.0,de,1.0
Tausende Menschen sind,Tausende Menschen sind,PERSON,0.0,0.0,de,1.0
Nach Auskunft von,Nach Auskunft von,PERSON,0.0,0.0,de,1.0
Hier sehen,Hier sehen,PERSON,0.0,0.0,de,1.0
Droht ein Unwetter,Droht ein Unwetter,PERSON,0.0,0.0,de,1.0
Sehen Sie hier,Sehen Sie hier,PERSON,0.0,0.0,de,1.0
Wohnort gibt,Wohnort gibt,PERSON,0.0,0.0,de,1.0
Die Karten,Die Karten,PERSON,0.0,0.0,de,1.0
Die Warnungen sind je nach Abstufung unterschiedlich eingefärbt,Die Warnungen sind je nach Abstufung unterschiedlich eingefärbt,PERSON,0.0,0.0,de,1.0
Es werde weiterhin vor Glatteis,Es werde weiterhin vor Glatteis,PERSON,0.0,0.0,de,1.0
Es werde Kopiere den aktuellen,Es werde Kopiere den aktuellen,PERSON,0.0,0.0,de,1.0
Es werde weiterhin vor Glatteis - Stufe,Es werde weiterhin vor Glatteis - Stufe,PERSON,0.0,0.0,de,1.0
Haushalte waren,Haushalte waren,PERSON,0.0,0.0,de,1.0
Morgen einen Stromau,Morgen einen Stromau,PERSON,0.0,0.0,de,1.0
sagte ein Sprecher,sagte ein Sprecher,PERSON,0.0,0.0,de,1.0
Dabei wird es nahezu über,Dabei wird es nahezu über,PERSON,0.0,0.0,de,1.0
Trotzdem könnte es,Trotzdem könnte es,PERSON,0.0,0.0,de,1.0
gefrierenden Regen geben,gefrierenden Regen geben,PERSON,0.0,0.0,de,1.0
Nacht zum Freitag,Nacht zum Freitag,PERSON,0.0,0.0,de,1.0
Der Linienverkehr,Der Linienverkehr,PERSON,0.0,0.0,de,1.0
frühen Morgen örtlich,frühen Morgen örtlich,PERSON,0.0,0.0,de,1.0
Winterwetter führt zu Unfällen,Winterwetter führt zu Unfällen,PERSON,0.0,0.0,de,1.0
Deutschlands aufgehoben,Deutschlands aufgehoben,PERSON,0.0,0.0,de,1.0
Es kommt zu mehreren Unfällen,Es kommt zu mehreren Unfällen,PERSON,0.0,0.0,de,1.0
Glätte durch ge,Glätte durch ge,PERSON,0.0,0.0,de,1.0
Wetterdienst warnt weiterhin,Wetterdienst warnt weiterhin,PERSON,0.0,0.0,de,1.0
aber entspannen,aber entspannen,PERSON,0.0,0.0,de,1.0
Bedingungen bessern,Bedingungen bessern,PERSON,0.0,0.0,de,1.0
jetzt achten müssen,jetzt achten müssen,PERSON,0.0,0.0,de,1.0
Besonders betroffen sind,Besonders betroffen sind,PERSON,0.0,0.0,de,1.0
Lesen Sie jetzt „Glatteis,Lesen Sie jetzt „Glatteis,PERSON,0.0,0.0,de,1.0
Wegen Glattei,Wegen Glattei,PERSON,0.0,0.0,de,1.0
Bereits am Donnerstag warnten,Bereits am Donnerstag warnten,PERSON,0.0,0.0,de,1.0
Störung behoben sein soll,Störung behoben sein soll,PERSON,0.0,0.0,de,1.0
Morgen von einem Stromausfall,Morgen von einem Stromausfall,PERSON,0.0,0.0,de,1.0
Vor Ort laufen,Vor Ort laufen,PERSON,0.0,0.0,de,1.0
Morgen zu einem Stromausfall,Morgen zu einem Stromausfall,PERSON,0.0,0.0,de,1.0
Greifswalder Straße,Greifswalder Straße,PERSON,0.0,0.0,de,1.0
Landsberger Allee,Landsberger Allee,PERSON,0.0,0.0,de,1.0
Stadtbusse sei,Stadtbusse sei,PERSON,0.0,0.0,de,1.0
Lesen Sie jetzt „Behörden,Lesen Sie jetzt „Behörden,PERSON,0.0,0.0,de,1.0
wegen Eisglätte eingestellt“,wegen Eisglätte eingestellt“,PERSON,0.0,0.0,de,1.0
Blitze zucken,Blitze zucken,PERSON,0.0,0.0,de,1.0
Der GDV,Der GDV,PERSON,0.0,0.0,de,1.0
Pixabay Starkregen,Pixabay Starkregen,PERSON,0.0,0.0,de,1.0
Gescheiterter Ampelminister,Gescheiterter Ampelminister,PERSON,0.0,0.0,de,1.0
nichts vorzuweisen,nichts vorzuweisen,PERSON,0.0,0.0,de,1.0
Vor der Landtagswahl,Vor der Landtagswahl,PERSON,0.0,0.0,de,1.0
Umfragen klar vorn,Umfragen klar vorn,PERSON,0.0,0.0,de,1.0
Nun greift sie verstärkt,Nun greift sie verstärkt,PERSON,0.0,0.0,de,1.0
Spitzenmann Manuel Hagel,Spitzenmann Manuel Hagel,PERSON,0.0,0.0,de,1.0
Klimaschutz bekommt Aufwind,Klimaschutz bekommt Aufwind,PERSON,0.0,0.0,de,1.0
Spitznamen Taco,Spitznamen Taco,PERSON,0.0,0.0,de,1.0
knickt immer ein,knickt immer ein,PERSON,0.0,0.0,de,1.0
Von den ext,Von den ext,PERSON,0.0,0.0,de,1.0
Heftige Böen,Heftige Böen,PERSON,0.0,0.0,de,1.0
